survey_id,employee_id,department,level,survey_date,survey_quarter,engagement_score,manager_score,growth_score,worklife_score,belonging_score,overall_score,free_text_comment
SRV-02-EMP-00914,EMP-00914,Product,Senior,2025-06-15,Q2 2025,5,5,4,4,5,4.6,
SRV-02-EMP-04205,EMP-04205,Operations,Senior,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Overall satisfied but see room for improvement.
SRV-02-EMP-01559,EMP-01559,Engineering,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Meetings take up too much time some weeks.
SRV-02-EMP-01679,EMP-01679,Product,IC1,2025-06-15,Q2 2025,4,5,4,5,5,4.6,
SRV-02-EMP-03200,EMP-03200,Customer Success,IC1,2025-06-15,Q2 2025,5,4,5,4,4,4.4,Company culture is supportive and inclusive.
SRV-02-EMP-01705,EMP-01705,HR,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-04244,EMP-04244,Marketing,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-02986,EMP-02986,Sales,Senior,2025-06-15,Q2 2025,3,4,3,4,3,3.4,
SRV-02-EMP-03514,EMP-03514,Marketing,Senior,2025-06-15,Q2 2025,4,5,5,4,5,4.6,Good opportunities for learning and development here.
SRV-02-EMP-01727,EMP-01727,Customer Success,IC1,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Would appreciate more clarity on career progression.
SRV-02-EMP-04144,EMP-04144,Marketing,IC1,2025-06-15,Q2 2025,4,3,4,3,3,3.4,Communication between teams could improve.
SRV-02-EMP-00577,EMP-00577,Operations,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-01177,EMP-01177,Finance,Manager,2025-06-15,Q2 2025,3,4,3,4,4,3.6,
SRV-02-EMP-02488,EMP-02488,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-01467,EMP-01467,Sales,IC2,2025-06-15,Q2 2025,3,4,3,4,4,3.6,
SRV-02-EMP-01066,EMP-01066,Product,Senior,2025-06-15,Q2 2025,5,5,5,5,5,5.0,
SRV-02-EMP-04708,EMP-04708,Operations,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel valued and my contributions are recognized.
SRV-02-EMP-00999,EMP-00999,Sales,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-03413,EMP-03413,Operations,Senior,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Things are okay. Nothing major to report.
SRV-02-EMP-01049,EMP-01049,Sales,IC2,2025-06-15,Q2 2025,5,4,4,4,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-00461,EMP-00461,HR,IC1,2025-06-15,Q2 2025,3,4,4,5,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-02263,EMP-02263,Product,IC1,2025-06-15,Q2 2025,4,5,4,4,4,4.2,Strong alignment between team goals and company mission.
SRV-02-EMP-00078,EMP-00078,Product,IC1,2025-06-15,Q2 2025,4,4,4,5,4,4.2,Company culture is supportive and inclusive.
SRV-02-EMP-00018,EMP-00018,Product,IC1,2025-06-15,Q2 2025,5,5,4,5,4,4.6,Company culture is supportive and inclusive.
SRV-02-EMP-01009,EMP-01009,Operations,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,
SRV-02-EMP-01685,EMP-01685,Sales,IC2,2025-06-15,Q2 2025,4,3,4,3,4,3.6,Would appreciate more clarity on career progression.
SRV-02-EMP-04879,EMP-04879,Sales,IC1,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-02-EMP-00984,EMP-00984,Product,IC1,2025-06-15,Q2 2025,4,4,4,5,4,4.2,I feel valued and my contributions are recognized.
SRV-02-EMP-01974,EMP-01974,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,5,5,4.4,
SRV-02-EMP-02310,EMP-02310,Engineering,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,Good opportunities for learning and development here.
SRV-02-EMP-04470,EMP-04470,Sales,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-01422,EMP-01422,Sales,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-00638,EMP-00638,Sales,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel valued and my contributions are recognized.
SRV-02-EMP-00901,EMP-00901,Product,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-00350,EMP-00350,Sales,IC2,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Overall satisfied but see room for improvement.
SRV-02-EMP-01470,EMP-01470,Customer Success,Senior,2025-06-15,Q2 2025,2,2,3,2,2,2.2,Recent organizational changes have created confusion.
SRV-02-EMP-03597,EMP-03597,Engineering,IC1,2025-06-15,Q2 2025,4,5,4,4,5,4.4,The new tools and processes have made my job easier.
SRV-02-EMP-02722,EMP-02722,Marketing,IC2,2025-06-15,Q2 2025,4,4,4,4,3,3.8,Some processes could be streamlined.
SRV-02-EMP-02394,EMP-02394,Marketing,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-03381,EMP-03381,Marketing,IC1,2025-06-15,Q2 2025,4,5,4,5,4,4.4,Good opportunities for learning and development here.
SRV-02-EMP-00025,EMP-00025,Sales,Senior,2025-06-15,Q2 2025,5,4,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-02-EMP-04605,EMP-04605,Marketing,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-02071,EMP-02071,Marketing,IC2,2025-06-15,Q2 2025,5,4,5,5,4,4.6,Strong alignment between team goals and company mission.
SRV-02-EMP-04224,EMP-04224,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-00660,EMP-00660,Engineering,Senior,2025-06-15,Q2 2025,4,5,4,4,4,4.2,
SRV-02-EMP-02248,EMP-02248,Engineering,IC1,2025-06-15,Q2 2025,3,4,3,4,3,3.4,Some processes could be streamlined.
SRV-02-EMP-01558,EMP-01558,Marketing,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-04748,EMP-04748,Product,IC2,2025-06-15,Q2 2025,4,5,5,5,5,4.8,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-02017,EMP-02017,Marketing,Manager,2025-06-15,Q2 2025,4,5,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-02-EMP-03658,EMP-03658,HR,IC1,2025-06-15,Q2 2025,3,4,3,4,3,3.4,Training opportunities exist but are hard to find time for.
SRV-02-EMP-02364,EMP-02364,Marketing,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-04231,EMP-04231,Sales,IC1,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-01886,EMP-01886,Product,IC1,2025-06-15,Q2 2025,5,4,4,4,4,4.2,Good opportunities for learning and development here.
SRV-02-EMP-03496,EMP-03496,Customer Success,IC1,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Communication between teams could improve.
SRV-02-EMP-04566,EMP-04566,Engineering,IC2,2025-06-15,Q2 2025,5,4,5,4,4,4.4,I feel valued and my contributions are recognized.
SRV-02-EMP-03840,EMP-03840,Engineering,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Meetings take up too much time some weeks.
SRV-02-EMP-02777,EMP-02777,Sales,IC1,2025-06-15,Q2 2025,4,3,4,5,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-03624,EMP-03624,Customer Success,IC1,2025-06-15,Q2 2025,4,5,4,3,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-02132,EMP-02132,Operations,Manager,2025-06-15,Q2 2025,4,4,4,5,4,4.2,My manager supports my growth and gives clear feedback.
SRV-02-EMP-04636,EMP-04636,Customer Success,IC1,2025-06-15,Q2 2025,4,4,4,4,5,4.2,Good opportunities for learning and development here.
SRV-02-EMP-04852,EMP-04852,Product,Senior,2025-06-15,Q2 2025,5,5,5,5,5,5.0,I feel empowered to make decisions in my role.
SRV-02-EMP-04201,EMP-04201,Customer Success,Senior,2025-06-15,Q2 2025,3,4,3,4,4,3.6,Benefits are competitive but not exceptional.
SRV-02-EMP-03082,EMP-03082,Customer Success,Senior,2025-06-15,Q2 2025,4,5,5,4,5,4.6,I feel valued and my contributions are recognized.
SRV-02-EMP-01491,EMP-01491,Operations,Senior,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-00653,EMP-00653,Operations,IC1,2025-06-15,Q2 2025,4,4,3,3,4,3.6,Training opportunities exist but are hard to find time for.
SRV-02-EMP-01745,EMP-01745,Finance,IC2,2025-06-15,Q2 2025,3,4,3,4,3,3.4,The office setup is adequate for my needs.
SRV-02-EMP-01514,EMP-01514,HR,IC2,2025-06-15,Q2 2025,4,3,4,3,4,3.6,Some processes could be streamlined.
SRV-02-EMP-01867,EMP-01867,Sales,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-02806,EMP-02806,Operations,IC2,2025-06-15,Q2 2025,4,5,4,3,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-01976,EMP-01976,Engineering,IC2,2025-06-15,Q2 2025,4,5,5,4,5,4.6,Strong alignment between team goals and company mission.
SRV-02-EMP-02566,EMP-02566,Product,IC1,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Meetings take up too much time some weeks.
SRV-02-EMP-02427,EMP-02427,Customer Success,IC2,2025-06-15,Q2 2025,5,5,5,5,4,4.8,
SRV-02-EMP-00262,EMP-00262,Engineering,Senior,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Benefits are competitive but not exceptional.
SRV-02-EMP-00663,EMP-00663,Operations,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-03746,EMP-03746,Product,IC1,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-02-EMP-02581,EMP-02581,HR,IC2,2025-06-15,Q2 2025,4,4,3,5,3,3.8,
SRV-02-EMP-04134,EMP-04134,Product,IC2,2025-06-15,Q2 2025,3,3,3,4,3,3.2,
SRV-02-EMP-03406,EMP-03406,HR,IC2,2025-06-15,Q2 2025,3,4,3,3,3,3.2,
SRV-02-EMP-00790,EMP-00790,Operations,IC2,2025-06-15,Q2 2025,5,5,5,5,5,5.0,I feel empowered to make decisions in my role.
SRV-02-EMP-00991,EMP-00991,Sales,IC1,2025-06-15,Q2 2025,3,4,3,4,3,3.4,Some processes could be streamlined.
SRV-02-EMP-03988,EMP-03988,Customer Success,IC1,2025-06-15,Q2 2025,3,3,3,3,4,3.2,Things are okay. Nothing major to report.
SRV-02-EMP-01180,EMP-01180,Product,Senior,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Training opportunities exist but are hard to find time for.
SRV-02-EMP-01831,EMP-01831,Customer Success,IC1,2025-06-15,Q2 2025,4,3,3,3,4,3.4,Communication between teams could improve.
SRV-02-EMP-02916,EMP-02916,Engineering,IC2,2025-06-15,Q2 2025,4,4,5,5,5,4.6,Strong alignment between team goals and company mission.
SRV-02-EMP-00935,EMP-00935,Marketing,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-04683,EMP-04683,Operations,IC1,2025-06-15,Q2 2025,4,5,4,4,4,4.2,The new tools and processes have made my job easier.
SRV-02-EMP-02085,EMP-02085,Operations,IC2,2025-06-15,Q2 2025,5,5,4,4,5,4.6,
SRV-02-EMP-02562,EMP-02562,Engineering,IC1,2025-06-15,Q2 2025,4,4,5,4,4,4.2,
SRV-02-EMP-03974,EMP-03974,Operations,IC1,2025-06-15,Q2 2025,4,3,3,3,3,3.2,Would appreciate more clarity on career progression.
SRV-02-EMP-00021,EMP-00021,Operations,Manager,2025-06-15,Q2 2025,3,3,3,3,4,3.2,
SRV-02-EMP-02102,EMP-02102,HR,IC1,2025-06-15,Q2 2025,4,4,3,3,4,3.6,
SRV-02-EMP-02518,EMP-02518,Engineering,IC2,2025-06-15,Q2 2025,4,4,4,3,3,3.6,Some processes could be streamlined.
SRV-02-EMP-01203,EMP-01203,Finance,IC2,2025-06-15,Q2 2025,4,4,4,3,3,3.6,Meetings take up too much time some weeks.
SRV-02-EMP-01201,EMP-01201,Operations,IC1,2025-06-15,Q2 2025,3,3,3,4,3,3.2,The office setup is adequate for my needs.
SRV-02-EMP-04760,EMP-04760,Engineering,IC1,2025-06-15,Q2 2025,5,5,5,5,5,5.0,I feel empowered to make decisions in my role.
SRV-02-EMP-02623,EMP-02623,Engineering,Senior,2025-06-15,Q2 2025,5,5,4,5,5,4.8,The work-life balance has improved significantly this quarter.
SRV-02-EMP-02359,EMP-02359,Customer Success,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-02317,EMP-02317,Engineering,IC2,2025-06-15,Q2 2025,5,5,4,5,4,4.6,Good opportunities for learning and development here.
SRV-02-EMP-02217,EMP-02217,Customer Success,IC2,2025-06-15,Q2 2025,4,5,4,4,4,4.2,Strong alignment between team goals and company mission.
SRV-02-EMP-00448,EMP-00448,Operations,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-04304,EMP-04304,Operations,IC1,2025-06-15,Q2 2025,4,4,3,4,3,3.6,
SRV-02-EMP-03956,EMP-03956,Sales,IC1,2025-06-15,Q2 2025,5,5,5,5,5,5.0,
SRV-02-EMP-04018,EMP-04018,Customer Success,IC2,2025-06-15,Q2 2025,3,3,3,4,4,3.4,Workload is manageable but could be better distributed.
SRV-02-EMP-02652,EMP-02652,Sales,IC1,2025-06-15,Q2 2025,3,3,4,4,3,3.4,Benefits are competitive but not exceptional.
SRV-02-EMP-04110,EMP-04110,Product,Senior,2025-06-15,Q2 2025,5,5,4,3,4,4.2,
SRV-02-EMP-03886,EMP-03886,Engineering,IC2,2025-06-15,Q2 2025,5,5,4,5,5,4.8,
SRV-02-EMP-03880,EMP-03880,Engineering,IC1,2025-06-15,Q2 2025,4,4,3,4,4,3.8,
SRV-02-EMP-03483,EMP-03483,Engineering,IC1,2025-06-15,Q2 2025,5,5,5,5,5,5.0,I feel valued and my contributions are recognized.
SRV-02-EMP-03641,EMP-03641,Sales,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,
SRV-02-EMP-00982,EMP-00982,Product,IC2,2025-06-15,Q2 2025,4,5,4,4,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-04616,EMP-04616,HR,IC1,2025-06-15,Q2 2025,3,3,3,4,3,3.2,Workload is manageable but could be better distributed.
SRV-02-EMP-03010,EMP-03010,Sales,IC1,2025-06-15,Q2 2025,3,3,3,4,2,3.0,
SRV-02-EMP-01322,EMP-01322,Sales,IC1,2025-06-15,Q2 2025,3,3,4,4,3,3.4,Workload is manageable but could be better distributed.
SRV-02-EMP-03101,EMP-03101,Finance,IC1,2025-06-15,Q2 2025,3,3,3,3,3,3.0,
SRV-02-EMP-04050,EMP-04050,Engineering,Manager,2025-06-15,Q2 2025,4,4,4,5,5,4.4,Strong alignment between team goals and company mission.
SRV-02-EMP-01563,EMP-01563,Sales,IC2,2025-06-15,Q2 2025,3,3,2,3,3,2.8,Compensation does not match market rates for my role.
SRV-02-EMP-00520,EMP-00520,Marketing,IC2,2025-06-15,Q2 2025,4,4,3,4,5,4.0,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-03490,EMP-03490,Marketing,IC1,2025-06-15,Q2 2025,5,5,4,4,5,4.6,
SRV-02-EMP-03558,EMP-03558,Customer Success,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Good opportunities for learning and development here.
SRV-02-EMP-01985,EMP-01985,Product,Senior,2025-06-15,Q2 2025,4,5,4,5,4,4.4,Company culture is supportive and inclusive.
SRV-02-EMP-04262,EMP-04262,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,5,4,4.2,The work-life balance has improved significantly this quarter.
SRV-02-EMP-02450,EMP-02450,Engineering,Senior,2025-06-15,Q2 2025,5,5,5,5,4,4.8,Strong alignment between team goals and company mission.
SRV-02-EMP-02954,EMP-02954,Engineering,IC1,2025-06-15,Q2 2025,3,4,3,3,4,3.4,Things are okay. Nothing major to report.
SRV-02-EMP-03342,EMP-03342,Customer Success,IC2,2025-06-15,Q2 2025,4,5,3,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-00961,EMP-00961,Engineering,Senior,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Overall satisfied but see room for improvement.
SRV-02-EMP-04396,EMP-04396,Operations,IC1,2025-06-15,Q2 2025,3,4,3,3,4,3.4,Things are okay. Nothing major to report.
SRV-02-EMP-02552,EMP-02552,Engineering,IC1,2025-06-15,Q2 2025,4,4,3,4,3,3.6,Things are okay. Nothing major to report.
SRV-02-EMP-00997,EMP-00997,HR,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,Strong alignment between team goals and company mission.
SRV-02-EMP-01734,EMP-01734,Customer Success,Senior,2025-06-15,Q2 2025,2,3,2,1,2,2.0,Cross-team collaboration is broken. Too many silos.
SRV-02-EMP-01054,EMP-01054,Sales,IC2,2025-06-15,Q2 2025,5,5,5,4,5,4.8,Company culture is supportive and inclusive.
SRV-02-EMP-01290,EMP-01290,Engineering,IC1,2025-06-15,Q2 2025,3,4,3,3,4,3.4,Training opportunities exist but are hard to find time for.
SRV-02-EMP-02461,EMP-02461,Customer Success,Manager,2025-06-15,Q2 2025,5,5,5,4,5,4.8,
SRV-02-EMP-00590,EMP-00590,Sales,IC1,2025-06-15,Q2 2025,4,5,4,3,5,4.2,I feel valued and my contributions are recognized.
SRV-02-EMP-04021,EMP-04021,Marketing,IC1,2025-06-15,Q2 2025,5,5,5,5,5,5.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-03113,EMP-03113,Sales,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-02-EMP-02501,EMP-02501,Product,IC1,2025-06-15,Q2 2025,5,5,4,5,4,4.6,
SRV-02-EMP-04138,EMP-04138,Engineering,Manager,2025-06-15,Q2 2025,5,5,4,4,5,4.6,
SRV-02-EMP-03830,EMP-03830,Engineering,IC1,2025-06-15,Q2 2025,4,3,3,4,3,3.4,Communication between teams could improve.
SRV-02-EMP-01257,EMP-01257,Operations,IC1,2025-06-15,Q2 2025,4,3,3,3,4,3.4,Overall satisfied but see room for improvement.
SRV-02-EMP-03289,EMP-03289,Sales,Senior,2025-06-15,Q2 2025,5,5,5,5,4,4.8,
SRV-02-EMP-00007,EMP-00007,Engineering,IC1,2025-06-15,Q2 2025,5,4,3,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-02-EMP-04552,EMP-04552,Sales,IC1,2025-06-15,Q2 2025,4,4,5,5,4,4.4,My manager supports my growth and gives clear feedback.
SRV-02-EMP-01080,EMP-01080,Engineering,IC1,2025-06-15,Q2 2025,3,4,3,3,4,3.4,Things are okay. Nothing major to report.
SRV-02-EMP-04164,EMP-04164,Operations,IC2,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Benefits are competitive but not exceptional.
SRV-02-EMP-04540,EMP-04540,Engineering,Manager,2025-06-15,Q2 2025,3,4,3,3,4,3.4,
SRV-02-EMP-01937,EMP-01937,Sales,IC2,2025-06-15,Q2 2025,3,3,3,3,4,3.2,The office setup is adequate for my needs.
SRV-02-EMP-04508,EMP-04508,Operations,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-02-EMP-02629,EMP-02629,Operations,IC1,2025-06-15,Q2 2025,3,3,3,3,3,3.0,Would appreciate more clarity on career progression.
SRV-02-EMP-03339,EMP-03339,HR,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-04926,EMP-04926,Operations,Manager,2025-06-15,Q2 2025,4,4,4,4,4,4.0,
SRV-02-EMP-01084,EMP-01084,Sales,IC2,2025-06-15,Q2 2025,4,3,4,3,3,3.4,Benefits are competitive but not exceptional.
SRV-02-EMP-03979,EMP-03979,Customer Success,IC2,2025-06-15,Q2 2025,4,4,4,4,5,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-04587,EMP-04587,Product,IC1,2025-06-15,Q2 2025,3,4,3,4,3,3.4,
SRV-02-EMP-04313,EMP-04313,HR,IC1,2025-06-15,Q2 2025,5,4,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-02-EMP-02274,EMP-02274,Marketing,Senior,2025-06-15,Q2 2025,4,4,3,4,3,3.6,
SRV-02-EMP-01661,EMP-01661,Engineering,IC1,2025-06-15,Q2 2025,4,5,4,4,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-01504,EMP-01504,Marketing,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-02-EMP-02369,EMP-02369,Product,Senior,2025-06-15,Q2 2025,3,3,2,4,3,3.0,
SRV-02-EMP-03126,EMP-03126,Engineering,Senior,2025-06-15,Q2 2025,4,5,3,4,4,4.0,
SRV-02-EMP-03119,EMP-03119,Finance,IC2,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-02-EMP-00495,EMP-00495,Product,Senior,2025-06-15,Q2 2025,5,5,4,5,5,4.8,I feel empowered to make decisions in my role.
SRV-02-EMP-03562,EMP-03562,Product,IC1,2025-06-15,Q2 2025,4,4,3,4,4,3.8,Training opportunities exist but are hard to find time for.
SRV-02-EMP-01941,EMP-01941,Engineering,IC1,2025-06-15,Q2 2025,4,5,5,4,4,4.4,Company culture is supportive and inclusive.
SRV-02-EMP-03410,EMP-03410,Operations,IC1,2025-06-15,Q2 2025,4,3,4,4,4,3.8,Benefits are competitive but not exceptional.
SRV-02-EMP-01190,EMP-01190,Product,IC1,2025-06-15,Q2 2025,4,4,5,4,5,4.4,
SRV-02-EMP-00646,EMP-00646,Operations,IC2,2025-06-15,Q2 2025,4,4,4,5,4,4.2,The new tools and processes have made my job easier.
SRV-02-EMP-01852,EMP-01852,Marketing,Senior,2025-06-15,Q2 2025,3,4,4,4,4,3.8,Communication between teams could improve.
SRV-02-EMP-04282,EMP-04282,Engineering,IC1,2025-06-15,Q2 2025,5,5,5,5,4,4.8,The new tools and processes have made my job easier.
SRV-02-EMP-04767,EMP-04767,Customer Success,IC1,2025-06-15,Q2 2025,4,5,4,3,3,3.8,
SRV-02-EMP-01540,EMP-01540,Sales,Manager,2025-06-15,Q2 2025,4,4,3,4,4,3.8,
SRV-02-EMP-01287,EMP-01287,HR,IC2,2025-06-15,Q2 2025,4,4,4,4,5,4.2,
SRV-02-EMP-03701,EMP-03701,Marketing,Senior,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-02-EMP-03621,EMP-03621,Marketing,Manager,2025-06-15,Q2 2025,4,5,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-02-EMP-04207,EMP-04207,Operations,IC1,2025-06-15,Q2 2025,3,3,2,2,2,2.4,
SRV-02-EMP-04445,EMP-04445,Engineering,IC2,2025-06-15,Q2 2025,4,5,3,4,4,4.0,
SRV-02-EMP-04505,EMP-04505,Customer Success,Senior,2025-06-15,Q2 2025,4,4,4,3,4,3.8,Some processes could be streamlined.
SRV-02-EMP-02500,EMP-02500,Customer Success,Senior,2025-06-15,Q2 2025,4,5,5,5,4,4.6,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-00862,EMP-00862,Marketing,IC2,2025-06-15,Q2 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-02-EMP-03582,EMP-03582,Sales,IC2,2025-06-15,Q2 2025,4,3,3,4,3,3.4,The office setup is adequate for my needs.
SRV-02-EMP-04655,EMP-04655,Sales,Senior,2025-06-15,Q2 2025,3,3,2,3,3,2.8,Team is understaffed and it is affecting quality.
SRV-02-EMP-03476,EMP-03476,Sales,IC1,2025-06-15,Q2 2025,4,4,3,4,3,3.6,Meetings take up too much time some weeks.
SRV-02-EMP-01838,EMP-01838,Customer Success,Senior,2025-06-15,Q2 2025,4,4,3,4,3,3.6,The office setup is adequate for my needs.
SRV-02-EMP-01374,EMP-01374,Finance,Manager,2025-06-15,Q2 2025,3,4,3,3,4,3.4,Meetings take up too much time some weeks.
SRV-02-EMP-04397,EMP-04397,Engineering,IC1,2025-06-15,Q2 2025,4,5,5,5,5,4.8,My manager supports my growth and gives clear feedback.
SRV-02-EMP-00741,EMP-00741,Marketing,IC2,2025-06-15,Q2 2025,4,5,4,4,5,4.4,My manager supports my growth and gives clear feedback.
SRV-02-EMP-04630,EMP-04630,Engineering,Senior,2025-06-15,Q2 2025,4,4,4,5,5,4.4,The new tools and processes have made my job easier.
SRV-02-EMP-03205,EMP-03205,Sales,IC2,2025-06-15,Q2 2025,4,3,3,3,4,3.4,The office setup is adequate for my needs.
SRV-02-EMP-00557,EMP-00557,Engineering,IC2,2025-06-15,Q2 2025,4,4,5,5,4,4.4,
SRV-02-EMP-04647,EMP-04647,Engineering,Senior,2025-06-15,Q2 2025,5,5,4,4,4,4.4,I feel empowered to make decisions in my role.
SRV-02-EMP-03809,EMP-03809,Marketing,Senior,2025-06-15,Q2 2025,3,4,3,3,3,3.2,Communication between teams could improve.
SRV-02-EMP-02371,EMP-02371,Engineering,Manager,2025-06-15,Q2 2025,4,4,4,3,4,3.8,
SRV-02-EMP-00229,EMP-00229,Finance,IC1,2025-06-15,Q2 2025,5,5,5,5,4,4.8,I feel valued and my contributions are recognized.
SRV-02-EMP-03634,EMP-03634,Sales,IC2,2025-06-15,Q2 2025,5,5,4,4,5,4.6,Excellent mentorship opportunities within the department.
SRV-02-EMP-01160,EMP-01160,Product,IC2,2025-06-15,Q2 2025,4,5,3,4,4,4.0,
SRV-02-EMP-04612,EMP-04612,Product,Senior,2025-06-15,Q2 2025,5,5,5,5,5,5.0,
SRV-02-EMP-04764,EMP-04764,Sales,IC2,2025-06-15,Q2 2025,4,5,4,5,5,4.6,
SRV-02-EMP-00276,EMP-00276,Engineering,Manager,2025-06-15,Q2 2025,4,5,4,4,4,4.2,The new tools and processes have made my job easier.
SRV-02-EMP-01327,EMP-01327,Product,IC2,2025-06-15,Q2 2025,3,4,3,4,4,3.6,Things are okay. Nothing major to report.
SRV-02-EMP-02327,EMP-02327,Sales,IC2,2025-06-15,Q2 2025,4,4,4,5,4,4.2,My manager supports my growth and gives clear feedback.
SRV-02-EMP-03448,EMP-03448,Product,IC1,2025-06-15,Q2 2025,4,4,4,5,5,4.4,
SRV-02-EMP-00642,EMP-00642,Operations,Manager,2025-06-15,Q2 2025,4,4,5,5,5,4.6,Really enjoy working with my team. Great collaboration.
SRV-02-EMP-03770,EMP-03770,Sales,IC1,2025-06-15,Q2 2025,3,3,4,4,3,3.4,Would appreciate more clarity on career progression.
SRV-02-EMP-00342,EMP-00342,Product,IC1,2025-06-15,Q2 2025,5,5,5,5,5,5.0,My manager supports my growth and gives clear feedback.
